Classification,Year,Period,Period.Desc.,Aggregate.Level,Is.Leaf.Code,Trade.Flow.Code,Trade.Flow,Reporter.Code,Reporter,Reporter.ISO,Partner.Code,Partner,Partner.ISO,X2nd.Partner.Code,X2nd.Partner,X2nd.Partner.ISO,Customs.Proc..Code,Customs,Mode.of.Transport.Code,Mode.of.Transport,Commodity.Code,Commodity,Qty.Unit.Code,Qty.Unit,Qty,Alt.Qty.Unit.Code,Alt.Qty.Unit,Alt.Qty,Netweight..kg.,Gross.weight..kg.,Trade.Value.(US$),CIF.Trade.Value..US..,FOB.Trade.Value..US..,Flag
H5,2019,2019,2019,0,0,1,Import,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.05E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.38E+11,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,77681386,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,470,Malta,MLT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,8211008645,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,470,Malta,MLT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4142922134,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,480,Mauritius,MUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5601184454,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,480,Mauritius,MUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1876368427,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,490,"Other Asia, nes",,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.86E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,490,"Other Asia, nes",,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.29E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6127355631,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7619753899,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3682707,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,504,Morocco,MAR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,51074849808,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,504,Morocco,MAR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,29327791573,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,8086034607,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,6256147591,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2578799766,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,329648768,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,528,Netherlands,NLD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.15E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,528,Netherlands,NLD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.77E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,42271276496,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,39539825796,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1355319189,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,122776372,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,558,Nicaragua,NIC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6985507830,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,558,Nicaragua,NIC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5272553121,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,579,Norway,NOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,86144982447,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,579,Norway,NOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.04E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,50063059560,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,23748680252,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,480289118,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,132414808,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,600,Paraguay,PRY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,12187394825,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,600,Paraguay,PRY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7652035474,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,604,Peru,PER,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,42376434141,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,604,Peru,PER,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,46131564759,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,608,Philippines,PHL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.17E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,608,Philippines,PHL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,70926674490,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,616,Poland,POL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.47E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,616,Poland,POL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.52E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,620,Portugal,PRT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,89541379731,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,620,Portugal,PRT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,67064074174,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,642,Romania,ROU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,96644318708,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,642,Romania,ROU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,77298748437,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,643,Russian Federation,RUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.47E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,643,Russian Federation,RUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4.27E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,646,Rwanda,RWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3195163442,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,646,Rwanda,RWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1161750594,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,646,Rwanda,RWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,380942983,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,686,Senegal,SEN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,8143734073,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,686,Senegal,SEN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4178514674,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,688,Serbia,SRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,26730093636,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,688,Serbia,SRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,19633048518,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,690,Seychelles,SYC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1437735992,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,690,Seychelles,SYC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,824038383,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,690,Seychelles,SYC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,397727729,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,699,India,IND,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4.79E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,699,India,IND,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.23E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,702,Singapore,SGP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.59E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,702,Singapore,SGP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.90E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,703,Slovakia,SVK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,90908108589,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,703,Slovakia,SVK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,89909085415,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,703,Slovakia,SVK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,946207854,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,704,Viet Nam,VNM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.53E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,704,Viet Nam,VNM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.65E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,705,Slovenia,SVN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,38162054184,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,705,Slovenia,SVN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,37574594379,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,88037490927,NA,NA,0
H5,2019,2019,2019,0,0,2,Export,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,89395988333,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2253768968,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,390313312,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4787446790,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4279383537,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3.75E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3.37E+11,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7662517819,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2675001277,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,748,Eswatini,SWZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1832435797,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,748,Eswatini,SWZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2001636601,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,752,Sweden,SWE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.59E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,752,Sweden,SWE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.61E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,757,Switzerland,CHE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.76E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,757,Switzerland,CHE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3.14E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,764,Thailand,THA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.17E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,764,Thailand,THA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.34E+11,NA,NA,4
H5,2019,2019,2019,0,0,4,Re-Import,764,Thailand,THA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3302598713,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,768,Togo,TGO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1844416713,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,768,Togo,TGO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,917084613,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.88E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.89E+11,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.25E+11,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,788,Tunisia,TUN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,21573846826,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,788,Tunisia,TUN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,14944087490,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,792,Turkey,TUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.10E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,792,Turkey,TUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.81E+11,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,807,North Macedonia,MKD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,9470285509,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,807,North Macedonia,MKD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7185964028,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,826,United Kingdom,GBR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,6.92E+11,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,826,United Kingdom,GBR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4.68E+11,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,826,United Kingdom,GBR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4256492786,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,826,United Kingdom,GBR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5752431614,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,842,USA,USA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.57E+12,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,842,USA,USA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.64E+12,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,842,USA,USA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.50E+11,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4252948090,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,854,Burkina Faso,BFA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3263040981,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,858,Uruguay,URY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,8313647005,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,858,Uruguay,URY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7816028429,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,860,Uzbekistan,UZB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,21867269545,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,860,Uzbekistan,UZB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,14929506690,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,860,Uzbekistan,UZB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,91414726,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,860,Uzbekistan,UZB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,10473831,NA,NA,4
H5,2019,2019,2019,0,0,1,Import,887,Yemen,YEM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4715958741,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,887,Yemen,YEM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,23783553,NA,NA,0
H5,2019,2019,2019,0,0,3,Re-Export,887,Yemen,YEM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,15308088,NA,NA,0
H5,2019,2019,2019,0,0,1,Import,894,Zambia,ZMB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7221084744,NA,NA,4
H5,2019,2019,2019,0,0,2,Export,894,Zambia,ZMB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7029095024,NA,NA,4
H5,2019,2019,2019,0,0,3,Re-Export,894,Zambia,ZMB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,211342871,NA,NA,0
H5,2019,2019,2019,0,0,4,Re-Import,894,Zambia,ZMB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,28,NA,NA,0
H4,2019,2019,2019,0,0,1,Import,4,Afghanistan,AFG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,8568013876,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,4,Afghanistan,AFG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,870488512,NA,NA,4
H4,2019,2019,2019,0,0,3,Re-Export,4,Afghanistan,AFG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6655196,NA,NA,0
